date,session_key,driver_number,gap_to_leader,meeting_key,interval
2025-10-05T12:05:17.814000+00:00,9896,43,8.643,1270,0.388
2025-10-05T12:05:17.958000+00:00,9896,4,1.661,1270,0.679
2025-10-05T12:05:18.199000+00:00,9896,44,4.694,1270,0.724
2025-10-05T12:05:18.430000+00:00,9896,81,3.07,1270,1.392
2025-10-05T12:05:18.503000+00:00,9896,27,7.66,1270,0.781
2025-10-05T12:05:19.018000+00:00,9896,6,5.521,1270,0.827
2025-10-05T12:05:19.054000+00:00,9896,16,3.65,1270,0.58
2025-10-05T12:05:19.065000+00:00,9896,30,8.235,1270,0.575
2025-10-05T12:05:19.088000+00:00,9896,18,9.953,1270,1.31
2025-10-05T12:05:19.384000+00:00,9896,81,3.077,1270,1.416
2025-10-05T12:05:19.401000+00:00,9896,12,3.967,1270,0.317
2025-10-05T12:05:19.458000+00:00,9896,43,8.635,1270,0.4
2025-10-05T12:05:19.481000+00:00,9896,5,10.321,1270,0.368
2025-10-05T12:05:19.822000+00:00,9896,14,6.315,1270,0.794
2025-10-05T12:05:19.922000+00:00,9896,16,3.659,1270,0.582
2025-10-05T12:05:20.031000+00:00,9896,44,4.704,1270,0.737
2025-10-05T12:05:20.200000+00:00,9896,12,3.957,1270,0.298
2025-10-05T12:05:20.337000+00:00,9896,87,6.811,1270,0.496
2025-10-05T12:05:20.427000+00:00,9896,22,11.265,1270,0.944
2025-10-05T12:05:20.564000+00:00,9896,1,0.969,1270,0.969
2025-10-05T12:05:20.699000+00:00,9896,31,11.563,1270,0.298
2025-10-05T12:05:20.788000+00:00,9896,18,10.0,1270,1.365
2025-10-05T12:05:20.865000+00:00,9896,6,5.515,1270,0.811
2025-10-05T12:05:20.981000+00:00,9896,44,4.698,1270,0.741
2025-10-05T12:05:21.097000+00:00,9896,27,7.587,1270,0.776
2025-10-05T12:05:21.097000+00:00,9896,5,10.297,1270,0.297
2025-10-05T12:05:21.243000+00:00,9896,4,1.635,1270,0.666
2025-10-05T12:05:21.259000+00:00,9896,55,12.115,1270,0.552
2025-10-05T12:05:21.557000+00:00,9896,10,12.398,1270,0.283
2025-10-05T12:05:21.601000+00:00,9896,14,6.28,1270,0.765
2025-10-05T12:05:21.601000+00:00,9896,30,8.104,1270,0.517
2025-10-05T12:05:21.819000+00:00,9896,6,5.512,1270,0.814
2025-10-05T12:05:21.888000+00:00,9896,23,12.741,1270,0.343
2025-10-05T12:05:22.097000+00:00,9896,43,8.583,1270,0.479
2025-10-05T12:05:22.116000+00:00,9896,22,11.264,1270,0.967
2025-10-05T12:05:22.131000+00:00,9896,87,6.761,1270,0.481
2025-10-05T12:05:22.371000+00:00,9896,31,11.549,1270,0.285
2025-10-05T12:05:22.565000+00:00,9896,14,6.264,1270,0.752
2025-10-05T12:05:22.675000+00:00,9896,81,3.094,1270,1.459
2025-10-05T12:05:22.925000+00:00,9896,27,7.576,1270,0.815
2025-10-05T12:05:22.938000+00:00,9896,55,12.107,1270,0.558
2025-10-05T12:05:22.997000+00:00,9896,87,6.739,1270,0.475
2025-10-05T12:05:23.198000+00:00,9896,10,12.393,1270,0.286
2025-10-05T12:05:23.242000+00:00,9896,16,3.641,1270,0.547
2025-10-05T12:05:23.268000+00:00,9896,1,1.019,1270,1.019
2025-10-05T12:05:23.394000+00:00,9896,18,9.888,1270,1.305
2025-10-05T12:05:23.418000+00:00,9896,30,8.054,1270,0.478
2025-10-05T12:05:23.505000+00:00,9896,12,3.902,1270,0.261
2025-10-05T12:05:23.582000+00:00,9896,23,12.758,1270,0.365
2025-10-05T12:05:23.715000+00:00,9896,5,10.217,1270,0.329
2025-10-05T12:05:23.808000+00:00,9896,27,7.568,1270,0.829
2025-10-05T12:05:23.918000+00:00,9896,43,8.54,1270,0.486
2025-10-05T12:05:24.011000+00:00,9896,4,1.762,1270,0.743
2025-10-05T12:05:24.266000+00:00,9896,44,4.663,1270,0.761
2025-10-05T12:05:24.302000+00:00,9896,30,8.036,1270,0.468
2025-10-05T12:05:24.730000+00:00,9896,22,11.225,1270,1.008
2025-10-05T12:05:24.835000+00:00,9896,43,8.522,1270,
2025-10-05T12:05:25.094000+00:00,9896,31,11.582,1270,0.357
2025-10-05T12:05:25.117000+00:00,9896,6,5.533,1270,0.87
2025-10-05T12:05:25.315000+00:00,9896,18,9.899,1270,1.359
2025-10-05T12:05:25.453000+00:00,9896,81,3.221,1270,
2025-10-05T12:05:25.520000+00:00,9896,5,10.173,1270,0.274
2025-10-05T12:05:25.633000+00:00,9896,55,12.141,1270,0.559
2025-10-05T12:05:25.813000+00:00,9896,14,6.221,1270,0.688
2025-10-05T12:05:25.932000+00:00,9896,1,1.104,1270,1.104
2025-10-05T12:05:25.994000+00:00,9896,10,12.443,1270,0.302
2025-10-05T12:05:26.032000+00:00,9896,16,3.787,1270,0.566
2025-10-05T12:05:26.194000+00:00,9896,18,9.917,1270,1.395
2025-10-05T12:05:26.294000+00:00,9896,87,6.686,1270,0.465
2025-10-05T12:05:26.328000+00:00,9896,23,12.819,1270,0.376
2025-10-05T12:05:26.424000+00:00,9896,12,4.159,1270,0.372
2025-10-05T12:05:26.499000+00:00,9896,5,10.152,1270,0.235
2025-10-05T12:05:26.616000+00:00,9896,22,11.255,1270,1.082
2025-10-05T12:05:26.681000+00:00,9896,4,1.826,1270,0.722
2025-10-05T12:05:26.971000+00:00,9896,31,11.568,1270,0.313
2025-10-05T12:05:27.130000+00:00,9896,27,7.554,1270,0.868
2025-10-05T12:05:27.130000+00:00,9896,44,4.888,1270,0.729
2025-10-05T12:05:27.521000+00:00,9896,22,11.262,1270,1.11
2025-10-05T12:05:27.537000+00:00,9896,55,12.166,1270,0.598
2025-10-05T12:05:27.599000+00:00,9896,30,7.987,1270,0.433
2025-10-05T12:05:27.833000+00:00,9896,31,11.558,1270,0.296
2025-10-05T12:05:27.833000+00:00,9896,10,12.446,1270,0.28
2025-10-05T12:05:27.974000+00:00,9896,6,5.733,1270,0.845
2025-10-05T12:05:28.052000+00:00,9896,43,8.473,1270,
2025-10-05T12:05:28.177000+00:00,9896,81,3.294,1270,1.468
2025-10-05T12:05:28.208000+00:00,9896,23,12.853,1270,0.407
2025-10-05T12:05:28.443000+00:00,9896,55,12.167,1270,0.609
2025-10-05T12:05:28.724000+00:00,9896,10,12.436,1270,0.269
2025-10-05T12:05:28.771000+00:00,9896,14,6.528,1270,0.795
2025-10-05T12:05:28.833000+00:00,9896,16,3.966,1270,0.672
2025-10-05T12:05:29.130000+00:00,9896,23,12.855,1270,0.419
2025-10-05T12:05:29.208000+00:00,9896,12,4.36,1270,0.394
2025-10-05T12:05:29.318000+00:00,9896,87,7.082,1270,0.554
2025-10-05T12:05:29.552000+00:00,9896,18,9.963,1270,1.49
2025-10-05T12:05:29.677000+00:00,9896,5,10.081,1270,0.118
2025-10-05T12:05:29.943000+00:00,9896,44,5.089,1270,
2025-10-05T12:05:30.068000+00:00,9896,27,7.841,1270,0.759
2025-10-05T12:05:30.443000+00:00,9896,30,8.216,1270,0.375
2025-10-05T12:05:30.677000+00:00,9896,6,5.82,1270,0.731
2025-10-05T12:05:30.858000+00:00,9896,22,11.256,1270,1.175
2025-10-05T12:05:30.872000+00:00,9896,43,8.611,1270,0.395
2025-10-05T12:05:31.081000+00:00,9896,31,11.49,1270,0.234
2025-10-05T12:05:31.598000+00:00,9896,14,6.693,1270,0.873
2025-10-05T12:05:31.731000+00:00,9896,55,12.139,1270,0.649
2025-10-05T12:05:31.959000+00:00,9896,10,12.364,1270,0.225
2025-10-05T12:05:32.041000+00:00,9896,1,1.189,1270,1.189
2025-10-05T12:05:32.115000+00:00,9896,87,7.264,1270,0.571
2025-10-05T12:05:32.298000+00:00,9896,18,10.008,1270,1.397
2025-10-05T12:05:32.370000+00:00,9896,5,10.121,1270,0.113
2025-10-05T12:05:32.429000+00:00,9896,23,12.822,1270,0.458
2025-10-05T12:05:32.752000+00:00,9896,4,1.88,1270,0.691
2025-10-05T12:05:32.971000+00:00,9896,27,8.131,1270,0.867
2025-10-05T12:05:33.365000+00:00,9896,30,8.489,1270,0.358
2025-10-05T12:05:33.598000+00:00,9896,22,11.372,1270,1.251
2025-10-05T12:05:33.814000+00:00,9896,43,8.912,1270,0.423
2025-10-05T12:05:34.151000+00:00,9896,31,11.913,1270,0.541
2025-10-05T12:05:34.252000+00:00,9896,81,3.405,1270,1.525
2025-10-05T12:05:34.616000+00:00,9896,1,1.229,1270,1.229
2025-10-05T12:05:34.751000+00:00,9896,55,12.515,1270,0.602
2025-10-05T12:05:35.094000+00:00,9896,10,12.731,1270,0.216
2025-10-05T12:05:35.094000+00:00,9896,16,4.181,1270,0.776
2025-10-05T12:05:35.097000+00:00,9896,18,10.192,1270,1.28
2025-10-05T12:05:35.326000+00:00,9896,4,1.9,1270,0.671
2025-10-05T12:05:35.369000+00:00,9896,23,13.113,1270,0.382
2025-10-05T12:05:35.389000+00:00,9896,12,4.526,1270,0.345
2025-10-05T12:05:35.406000+00:00,9896,5,10.463,1270,0.271
2025-10-05T12:05:36.098000+00:00,9896,44,5.242,1270,0.716
2025-10-05T12:05:36.457000+00:00,9896,22,11.584,1270,1.121
2025-10-05T12:05:36.795000+00:00,9896,81,3.408,1270,1.508
2025-10-05T12:05:36.816000+00:00,9896,6,5.969,1270,0.727
2025-10-05T12:05:36.922000+00:00,9896,31,12.078,1270,0.494
2025-10-05T12:05:37.598000+00:00,9896,16,4.187,1270,0.779
2025-10-05T12:05:37.683000+00:00,9896,55,12.821,1270,0.743
2025-10-05T12:05:37.733000+00:00,9896,14,6.827,1270,0.858
2025-10-05T12:05:37.982000+00:00,9896,12,4.559,1270,0.372
2025-10-05T12:05:37.998000+00:00,9896,10,13.148,1270,0.327
2025-10-05T12:05:38.298000+00:00,9896,87,7.424,1270,0.597
2025-10-05T12:05:38.302000+00:00,9896,23,13.46,1270,0.312
2025-10-05T12:05:38.657000+00:00,9896,44,5.255,1270,0.696
2025-10-05T12:05:38.775000+00:00,9896,1,1.104,1270,1.104
2025-10-05T12:05:39.158000+00:00,9896,27,8.283,1270,0.859
2025-10-05T12:05:39.394000+00:00,9896,6,6.009,1270,0.754
2025-10-05T12:05:39.598000+00:00,9896,30,8.75,1270,0.467
2025-10-05T12:05:39.633000+00:00,9896,4,1.973,1270,0.869
2025-10-05T12:05:40.098000+00:00,9896,43,9.244,1270,0.494
2025-10-05T12:05:40.254000+00:00,9896,14,6.844,1270,0.835
2025-10-05T12:05:40.815000+00:00,9896,87,7.434,1270,0.59
2025-10-05T12:05:41.044000+00:00,9896,81,3.362,1270,1.389
2025-10-05T12:05:41.115000+00:00,9896,18,10.238,1270,0.994
2025-10-05T12:05:41.543000+00:00,9896,5,10.643,1270,0.405
2025-10-05T12:05:41.698000+00:00,9896,27,8.308,1270,0.874
2025-10-05T12:05:41.965000+00:00,9896,16,4.282,1270,0.92
2025-10-05T12:05:42.199000+00:00,9896,30,8.791,1270,0.483
2025-10-05T12:05:42.300000+00:00,9896,1,1.113,1270,1.113
2025-10-05T12:05:42.578000+00:00,9896,12,4.916,1270,0.634
2025-10-05T12:05:42.605000+00:00,9896,22,11.743,1270,1.1
2025-10-05T12:05:42.688000+00:00,9896,43,9.31,1270,0.519
2025-10-05T12:05:43.052000+00:00,9896,31,12.187,1270,0.444
2025-10-05T12:05:43.140000+00:00,9896,4,1.942,1270,0.829
2025-10-05T12:05:43.171000+00:00,9896,44,5.501,1270,0.585
2025-10-05T12:05:43.633000+00:00,9896,18,10.241,1270,0.931
2025-10-05T12:05:43.804000+00:00,9896,55,12.955,1270,0.768
2025-10-05T12:05:43.830000+00:00,9896,6,6.175,1270,0.674
2025-10-05T12:05:44.070000+00:00,9896,5,10.667,1270,0.426
2025-10-05T12:05:44.153000+00:00,9896,10,13.297,1270,0.342
2025-10-05T12:05:44.524000+00:00,9896,23,13.67,1270,0.373
2025-10-05T12:05:44.549000+00:00,9896,81,3.347,1270,1.405
2025-10-05T12:05:44.614000+00:00,9896,14,6.962,1270,0.787
2025-10-05T12:05:45.199000+00:00,9896,22,11.81,1270,1.143
2025-10-05T12:05:45.236000+00:00,9896,87,7.578,1270,0.616
2025-10-05T12:05:45.406000+00:00,9896,16,4.215,1270,0.868
2025-10-05T12:05:45.598000+00:00,9896,31,12.219,1270,0.409
2025-10-05T12:05:46.071000+00:00,9896,27,8.407,1270,0.829
2025-10-05T12:05:46.115000+00:00,9896,12,4.914,1270,0.699
2025-10-05T12:05:46.383000+00:00,9896,55,12.992,1270,0.773
2025-10-05T12:05:46.445000+00:00,9896,1,1.111,1270,1.111
2025-10-05T12:05:46.630000+00:00,9896,30,8.977,1270,0.57
2025-10-05T12:05:46.682000+00:00,9896,44,5.463,1270,0.549
2025-10-05T12:05:46.759000+00:00,9896,10,13.371,1270,0.379
2025-10-05T12:05:47.032000+00:00,9896,4,1.757,1270,0.646
2025-10-05T12:05:47.098000+00:00,9896,23,13.701,1270,0.33
2025-10-05T12:05:47.152000+00:00,9896,43,9.483,1270,0.506
2025-10-05T12:05:47.331000+00:00,9896,6,6.145,1270,0.682
2025-10-05T12:05:47.999000+00:00,9896,18,10.351,1270,0.868
2025-10-05T12:05:48.132000+00:00,9896,14,6.946,1270,0.801
2025-10-05T12:05:48.460000+00:00,9896,5,10.801,1270,0.45
2025-10-05T12:05:48.599000+00:00,9896,81,3.334,1270,1.577
2025-10-05T12:05:48.718000+00:00,9896,87,7.539,1270,0.593
2025-10-05T12:05:49.290000+00:00,9896,16,4.015,1270,0.681
2025-10-05T12:05:49.551000+00:00,9896,27,8.355,1270,0.816
2025-10-05T12:05:49.694000+00:00,9896,22,12.021,1270,1.22
2025-10-05T12:05:49.970000+00:00,9896,12,4.695,1270,0.68
2025-10-05T12:05:50.097000+00:00,9896,30,8.903,1270,0.548
2025-10-05T12:05:50.106000+00:00,9896,31,12.449,1270,0.428
2025-10-05T12:05:50.512000+00:00,9896,44,5.242,1270,0.547
2025-10-05T12:05:50.642000+00:00,9896,43,9.459,1270,0.556
2025-10-05T12:05:50.858000+00:00,9896,55,13.196,1270,0.747
2025-10-05T12:05:51.214000+00:00,9896,6,5.935,1270,0.693
2025-10-05T12:05:51.365000+00:00,9896,10,13.701,1270,0.505
2025-10-05T12:05:51.531000+00:00,9896,18,10.31,1270,0.851
2025-10-05T12:05:51.694000+00:00,9896,23,14.032,1270,0.331
2025-10-05T12:05:51.965000+00:00,9896,5,10.767,1270,0.457
2025-10-05T12:05:51.981000+00:00,9896,14,6.713,1270,0.778
2025-10-05T12:05:52.565000+00:00,9896,87,7.3,1270,0.587
2025-10-05T12:05:52.783000+00:00,9896,1,1.121,1270,1.121
2025-10-05T12:05:53.253000+00:00,9896,22,12.055,1270,1.288
2025-10-05T12:05:53.358000+00:00,9896,4,1.699,1270,0.578
2025-10-05T12:05:53.440000+00:00,9896,27,8.171,1270,0.871
2025-10-05T12:05:53.569000+00:00,9896,31,12.365,1270,0.31
2025-10-05T12:05:53.928000+00:00,9896,30,8.651,1270,0.48
2025-10-05T12:05:54.352000+00:00,9896,55,13.153,1270,0.788
2025-10-05T12:05:54.524000+00:00,9896,43,9.226,1270,0.575
2025-10-05T12:05:54.842000+00:00,9896,10,13.65,1270,0.497
2025-10-05T12:05:55.068000+00:00,9896,81,3.399,1270,1.7
2025-10-05T12:05:55.142000+00:00,9896,23,13.96,1270,0.31
2025-10-05T12:05:55.352000+00:00,9896,18,10.07,1270,0.844
2025-10-05T12:05:55.766000+00:00,9896,5,10.501,1270,0.431
2025-10-05T12:05:56.021000+00:00,9896,16,4.34,1270,0.941
2025-10-05T12:05:56.581000+00:00,9896,12,4.913,1270,0.573
2025-10-05T12:05:57.273000+00:00,9896,22,11.973,1270,1.472
2025-10-05T12:05:57.298000+00:00,9896,44,5.614,1270,0.701
2025-10-05T12:05:57.354000+00:00,9896,31,12.065,1270,0.092
2025-10-05T12:05:57.931000+00:00,9896,6,6.264,1270,0.65
2025-10-05T12:05:58.181000+00:00,9896,55,12.916,1270,0.851
2025-10-05T12:05:58.641000+00:00,9896,10,13.378,1270,0.462
2025-10-05T12:05:58.641000+00:00,9896,14,6.975,1270,0.711
2025-10-05T12:05:58.932000+00:00,9896,23,13.654,1270,0.276
2025-10-05T12:05:59.245000+00:00,9896,87,7.608,1270,0.633
2025-10-05T12:05:59.260000+00:00,9896,1,1.262,1270,1.262
2025-10-05T12:05:59.823000+00:00,9896,4,1.819,1270,0.557
2025-10-05T12:06:00.010000+00:00,9896,27,8.371,1270,0.763
2025-10-05T12:06:00.573000+00:00,9896,30,8.925,1270,0.554
2025-10-05T12:06:01.089000+00:00,9896,43,9.438,1270,0.513
2025-10-05T12:06:01.464000+00:00,9896,81,3.474,1270,1.655
2025-10-05T12:06:01.932000+00:00,9896,18,10.288,1270,0.85
2025-10-05T12:06:02.385000+00:00,9896,5,10.751,1270,0.463
2025-10-05T12:06:02.417000+00:00,9896,16,4.45,1270,0.976
2025-10-05T12:06:03.167000+00:00,9896,12,5.187,1270,0.737
2025-10-05T12:06:03.776000+00:00,9896,1,1.323,1270,1.323
2025-10-05T12:06:04.010000+00:00,9896,44,6.033,1270,0.846
2025-10-05T12:06:04.167000+00:00,9896,31,12.498,1270,1.747
2025-10-05T12:06:04.354000+00:00,9896,4,1.901,1270,0.578
2025-10-05T12:06:04.432000+00:00,9896,22,12.781,1270,0.283
2025-10-05T12:06:04.526000+00:00,9896,6,6.549,1270,0.516
2025-10-05T12:06:04.745000+00:00,9896,55,13.1,1270,0.319
2025-10-05T12:06:05.151000+00:00,9896,14,7.169,1270,0.62
2025-10-05T12:06:05.292000+00:00,9896,10,13.642,1270,0.542
2025-10-05T12:06:05.667000+00:00,9896,23,14.003,1270,0.361
2025-10-05T12:06:05.823000+00:00,9896,87,7.817,1270,0.648
2025-10-05T12:06:06.026000+00:00,9896,81,3.539,1270,1.638
2025-10-05T12:06:06.453000+00:00,9896,27,8.458,1270,0.641
2025-10-05T12:06:07.014000+00:00,9896,30,9.026,1270,0.568
2025-10-05T12:06:07.118000+00:00,9896,16,4.65,1270,1.111
2025-10-05T12:06:07.551000+00:00,9896,43,9.564,1270,0.538
2025-10-05T12:06:07.750000+00:00,9896,12,5.281,1270,0.631
2025-10-05T12:06:08.231000+00:00,9896,1,1.38,1270,1.38
2025-10-05T12:06:08.431000+00:00,9896,18,10.453,1270,0.889
2025-10-05T12:06:08.733000+00:00,9896,44,6.245,1270,0.964
2025-10-05T12:06:08.889000+00:00,9896,4,2.029,1270,0.649
2025-10-05T12:06:08.901000+00:00,9896,5,10.924,1270,0.471
2025-10-05T12:06:09.289000+00:00,9896,6,6.834,1270,0.589
2025-10-05T12:06:09.998000+00:00,9896,14,7.537,1270,0.703
2025-10-05T12:06:10.464000+00:00,9896,81,3.598,1270,1.569
2025-10-05T12:06:10.519000+00:00,9896,31,12.528,1270,1.604
2025-10-05T12:06:10.598000+00:00,9896,87,8.095,1270,0.558
2025-10-05T12:06:11.041000+00:00,9896,27,8.563,1270,0.468
2025-10-05T12:06:11.088000+00:00,9896,22,13.09,1270,0.562
2025-10-05T12:06:11.616000+00:00,9896,30,9.127,1270,0.564
2025-10-05T12:06:11.641000+00:00,9896,55,13.657,1270,0.567
2025-10-05T12:06:11.654000+00:00,9896,16,4.762,1270,1.164
2025-10-05T12:06:12.041000+00:00,9896,10,14.051,1270,0.394
2025-10-05T12:06:12.141000+00:00,9896,43,9.655,1270,0.528
2025-10-05T12:06:12.159000+00:00,9896,12,5.298,1270,0.536
2025-10-05T12:06:12.216000+00:00,9896,1,1.504,1270,1.504
2025-10-05T12:06:12.419000+00:00,9896,23,14.431,1270,0.38
2025-10-05T12:06:12.931000+00:00,9896,4,2.211,1270,0.707
2025-10-05T12:06:13.071000+00:00,9896,18,10.63,1270,0.975
2025-10-05T12:06:13.195000+00:00,9896,44,6.331,1270,1.033
2025-10-05T12:06:13.511000+00:00,9896,5,11.054,1270,0.424
2025-10-05T12:06:13.771000+00:00,9896,6,6.91,1270,0.579
2025-10-05T12:06:14.429000+00:00,9896,81,3.693,1270,1.482
2025-10-05T12:06:14.573000+00:00,9896,14,7.713,1270,0.803
2025-10-05T12:06:15.071000+00:00,9896,87,8.2,1270,0.487
2025-10-05T12:06:15.268000+00:00,9896,31,12.757,1270,1.703
2025-10-05T12:06:15.533000+00:00,9896,27,8.662,1270,0.462
2025-10-05T12:06:15.872000+00:00,9896,22,13.411,1270,0.654
2025-10-05T12:06:15.898000+00:00,9896,16,5.183,1270,1.49
2025-10-05T12:06:16.082000+00:00,9896,30,9.208,1270,0.546
2025-10-05T12:06:16.314000+00:00,9896,12,5.637,1270,0.454
2025-10-05T12:06:16.419000+00:00,9896,55,13.965,1270,0.554
2025-10-05T12:06:16.606000+00:00,9896,43,9.738,1270,0.53
2025-10-05T12:06:16.854000+00:00,9896,10,14.393,1270,0.428
2025-10-05T12:06:17.294000+00:00,9896,23,14.787,1270,0.394
2025-10-05T12:06:17.309000+00:00,9896,44,6.565,1270,0.928
2025-10-05T12:06:17.582000+00:00,9896,1,1.516,1270,1.516
2025-10-05T12:06:17.638000+00:00,9896,18,10.718,1270,0.98
2025-10-05T12:06:17.942000+00:00,9896,5,11.095,1270,0.377
2025-10-05T12:06:17.959000+00:00,9896,6,7.269,1270,0.704
2025-10-05T12:06:18.258000+00:00,9896,4,2.214,1270,0.698
2025-10-05T12:06:18.698000+00:00,9896,14,7.975,1270,0.706
2025-10-05T12:06:19.346000+00:00,9896,87,8.624,1270,0.649
2025-10-05T12:06:19.694000+00:00,9896,27,8.982,1270,0.358
2025-10-05T12:06:19.698000+00:00,9896,31,12.834,1270,1.739
2025-10-05T12:06:19.862000+00:00,9896,81,3.806,1270,1.592
2025-10-05T12:06:20.199000+00:00,9896,30,9.49,1270,0.508
2025-10-05T12:06:20.458000+00:00,9896,22,13.588,1270,0.754
2025-10-05T12:06:20.771000+00:00,9896,43,10.055,1270,0.565
2025-10-05T12:06:20.971000+00:00,9896,55,14.122,1270,0.534
2025-10-05T12:06:21.418000+00:00,9896,16,5.378,1270,1.572
2025-10-05T12:06:21.454000+00:00,9896,10,14.59,1270,0.468
2025-10-05T12:06:21.671000+00:00,9896,18,10.964,1270,0.909
2025-10-05T12:06:21.813000+00:00,9896,23,14.945,1270,0.355
2025-10-05T12:06:21.920000+00:00,9896,12,5.877,1270,0.499
2025-10-05T12:06:22.095000+00:00,9896,5,11.388,1270,0.424
2025-10-05T12:06:22.769000+00:00,9896,44,6.724,1270,0.847
2025-10-05T12:06:22.792000+00:00,9896,1,1.639,1270,1.639
2025-10-05T12:06:23.456000+00:00,9896,4,2.29,1270,0.651
2025-10-05T12:06:23.631000+00:00,9896,6,7.582,1270,0.858
2025-10-05T12:06:23.789000+00:00,9896,31,13.077,1270,1.689
2025-10-05T12:06:24.200000+00:00,9896,14,8.156,1270,0.574
2025-10-05T12:06:24.637000+00:00,9896,22,13.929,1270,0.852
2025-10-05T12:06:24.921000+00:00,9896,87,8.866,1270,0.71
2025-10-05T12:06:25.126000+00:00,9896,81,3.929,1270,1.639
2025-10-05T12:06:25.152000+00:00,9896,55,14.446,1270,0.517
2025-10-05T12:06:25.375000+00:00,9896,27,9.334,1270,0.468
2025-10-05T12:06:25.642000+00:00,9896,10,14.947,1270,0.501
2025-10-05T12:06:25.798000+00:00,9896,30,9.759,1270,0.425
2025-10-05T12:06:26.039000+00:00,9896,23,15.335,1270,0.388
2025-10-05T12:06:26.582000+00:00,9896,43,10.531,1270,0.772
2025-10-05T12:06:26.614000+00:00,9896,16,5.451,1270,1.522
2025-10-05T12:06:27.188000+00:00,9896,12,6.033,1270,0.582
2025-10-05T12:06:27.342000+00:00,9896,18,11.298,1270,0.767
2025-10-05T12:06:27.765000+00:00,9896,5,11.713,1270,0.415
2025-10-05T12:06:28.054000+00:00,9896,44,6.904,1270,0.871
2025-10-05T12:06:28.568000+00:00,9896,1,1.68,1270,1.68
2025-10-05T12:06:29.141000+00:00,9896,4,2.226,1270,0.546
2025-10-05T12:06:29.171000+00:00,9896,6,7.918,1270,1.014
2025-10-05T12:06:29.271000+00:00,9896,31,13.224,1270,1.511
2025-10-05T12:06:29.633000+00:00,9896,14,8.442,1270,0.524
2025-10-05T12:06:30.153000+00:00,9896,22,14.113,1270,0.889
2025-10-05T12:06:30.269000+00:00,9896,87,9.089,1270,0.647
2025-10-05T12:06:30.699000+00:00,9896,55,14.646,1270,0.533
2025-10-05T12:06:30.809000+00:00,9896,81,3.926,1270,1.7
2025-10-05T12:06:30.858000+00:00,9896,27,9.607,1270,0.518
2025-10-05T12:06:31.282000+00:00,9896,10,15.223,1270,0.577
2025-10-05T12:06:31.324000+00:00,9896,30,10.162,1270,0.555
2025-10-05T12:06:31.659000+00:00,9896,23,15.611,1270,
2025-10-05T12:06:31.983000+00:00,9896,43,10.796,1270,0.634
2025-10-05T12:06:32.331000+00:00,9896,16,5.437,1270,1.511
2025-10-05T12:06:32.882000+00:00,9896,12,5.998,1270,0.561
2025-10-05T12:06:32.932000+00:00,9896,18,11.684,1270,0.888
2025-10-05T12:06:33.256000+00:00,9896,5,12.097,1270,0.413
2025-10-05T12:06:33.788000+00:00,9896,44,6.888,1270,0.89
2025-10-05T12:06:34.665000+00:00,9896,31,13.491,1270,1.394
2025-10-05T12:06:34.888000+00:00,9896,6,7.975,1270,1.087
2025-10-05T12:06:35.278000+00:00,9896,14,8.381,1270,0.406
2025-10-05T12:06:35.403000+00:00,9896,22,14.259,1270,0.768
2025-10-05T12:06:36.043000+00:00,9896,55,14.878,1270,0.619
2025-10-05T12:06:36.075000+00:00,9896,1,1.775,1270,1.775
2025-10-05T12:06:36.184000+00:00,9896,87,9.053,1270,0.672
2025-10-05T12:06:36.465000+00:00,9896,27,9.567,1270,0.514
2025-10-05T12:06:36.590000+00:00,9896,10,15.421,1270,0.543
2025-10-05T12:06:36.606000+00:00,9896,4,2.294,1270,0.519
2025-10-05T12:06:37.028000+00:00,9896,23,15.88,1270,0.459
2025-10-05T12:06:37.090000+00:00,9896,30,10.19,1270,0.623
2025-10-05T12:06:37.887000+00:00,9896,43,10.958,1270,0.768
2025-10-05T12:06:38.418000+00:00,9896,81,4.099,1270,1.805
2025-10-05T12:06:38.481000+00:00,9896,18,11.603,1270,0.645
2025-10-05T12:06:38.903000+00:00,9896,5,12.024,1270,0.421
2025-10-05T12:06:39.512000+00:00,9896,1,1.773,1270,1.773
2025-10-05T12:06:39.840000+00:00,9896,16,5.533,1270,1.434
2025-10-05T12:06:39.965000+00:00,9896,4,2.214,1270,0.441
2025-10-05T12:06:40.400000+00:00,9896,31,13.504,1270,1.48
2025-10-05T12:06:40.429000+00:00,9896,12,6.111,1270,0.578
2025-10-05T12:06:41.055000+00:00,9896,22,14.161,1270,0.657
2025-10-05T12:06:41.342000+00:00,9896,44,7.03,1270,0.919
2025-10-05T12:06:41.715000+00:00,9896,55,14.813,1270,0.652
2025-10-05T12:06:41.848000+00:00,9896,81,4.096,1270,1.882
2025-10-05T12:06:42.305000+00:00,9896,10,15.419,1270,0.606
2025-10-05T12:06:42.423000+00:00,9896,6,8.121,1270,1.091
2025-10-05T12:06:42.633000+00:00,9896,23,15.727,1270,0.308
2025-10-05T12:06:42.918000+00:00,9896,14,8.6,1270,0.479
2025-10-05T12:06:43.254000+00:00,9896,16,5.502,1270,1.406
2025-10-05T12:06:43.525000+00:00,9896,87,9.195,1270,0.595
2025-10-05T12:06:43.807000+00:00,9896,12,6.053,1270,0.551
2025-10-05T12:06:43.971000+00:00,9896,1,1.814,1270,1.814
2025-10-05T12:06:44.186000+00:00,9896,27,9.875,1270,0.68
2025-10-05T12:06:44.378000+00:00,9896,4,,1270,0.4
